patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
3592111,Construction Technologies Inc,,constructiontechnologies,1346144,CONSTRUCTION SOFTWARE TECHNOLOGIES INC,constructionsoftwaretechnologies,86.56716417910448,86.56716417910448
3592111,Construction Technologies Inc,,constructiontechnologies,748092,CONSTRUCTION TECHNOLOGY INDUSTRIES INC,constructiontechnologyindustries,86.56716417910448,86.56716417910448
6085928,"Contico International, LLC",,conticointernational,1555532,"CONSTRUCTUS INTERNATIONAL, LLC",constructusinternational,85.71428571428572,85.71428571428572
6085928,"Contico International, LLC",,conticointernational,1555532,"Constructus International, LLC",constructusinternational,85.71428571428572,85.71428571428572
5784451,CON-S LTD.,,cons,1455586,Consul Ltd.,consul,85.71428571428572,85.71428571428572
5784451,CON-S LTD.,,cons,1455586,CONSUL LTD.,consul,85.71428571428572,85.71428571428572
5784451,CON-S LTD.,,cons,1455586,Consul Ltd.,consul,85.71428571428572,85.71428571428572
5784451,CON-S LTD.,,cons,1455586,CONSUL LTD.,consul,85.71428571428572,85.71428571428572
5784451,CON-S LTD.,,cons,1455586,Consul Ltd.,consul,85.71428571428572,85.71428571428572
5018708,"Consulier Engineering, Inc.",,consulierengineering,846718,CONSULIER ENGINEERING INC,consulierengineering,96.15384615384616,96.15384615384616
5018708,"Consulier Engineering, Inc.",,consulierengineering,846718,CONSULIER ENGINEERING INC,consulierengineering,96.15384615384616,96.15384615384616
5018708,"Consulier Engineering, Inc.",,consulierengineering,942138,CONSULIER ENGINEERING INC,consulierengineering,96.15384615384616,96.15384615384616
3917235,"CASTAMERICA, INC.",,castamerica,1307752,"CONSULTAMERICA, INC.",consultamerica,86.48648648648648,86.48648648648648
3917235,"CASTAMERICA, INC.",,castamerica,1307752,"ConsultAmerica, Inc.",consultamerica,86.48648648648648,86.48648648648648
3917235,"CASTAMERICA, INC.",,castamerica,1307752,"CONSULTAMERICA, INC.",consultamerica,86.48648648648648,86.48648648648648
3937154,"Consumat Systems, Inc.",,consumatsystems,312950,CONSUMAT SYSTEMS INC,consumatsystems,95.23809523809523,95.23809523809523
2857245,Consumers Products Co,,consumersproducts,1194214,CONSUMER PRODUCTS INC,consumerproducts,90.47619047619048,90.47619047619048
3501376,Consumers Power Co,,consumerspower,201533,CONSUMERS POWER CO,consumerspower,100.0,100.0
3501376,Consumers Power Co,,consumerspower,23910,CONSUMERS WATER CO,consumerswater,88.88888888888889,88.88888888888889
3592111,Construction Technologies Inc,,constructiontechnologies,1390220,CONSUONUS TECHNOLOGIES INC,consuonustechnologies,87.27272727272728,87.27272727272728
2623152,CONTACT Inc,,contact,1359552,Contactual Inc,contactual,88.0,88.0
4667872,Container Corp. of America,,containeramerica,798916,CONTAINER CORP OF AMERICA /DE/,containeramerica,89.28571428571429,89.28571428571429
4149344,"Computer Management Services, Inc.",,computermanagementservices,1081845,CONTAINER MANAGEMENT SERVICES INC,containermanagementservices,86.56716417910448,86.56716417910448
3809264,CONTAINER BINS Inc,,containerbins,1416555,Containers Lines Inc.,containerslines,87.17948717948718,87.17948717948718
3064835,CONTAINER SERVICE CO Inc,,containerservice,1416556,Containers Services Inc.,containersservices,87.5,87.5
4795061,"CONTAINERS, INC.",,containers,1671015,"ContainerShip, Inc.",containership,91.42857142857143,91.42857142857143
5198904,"Comark Communications, Inc.",,comarkcommunications,1333350,CONTAKT COMMUNICATIONS INC,contaktcommunications,86.79245283018868,86.79245283018868
5402535,"CONAP, Inc.",,conap,1684374,Contap Inc.,contap,90.9090909090909,90.9090909090909
2863292,Coyne Andre,,coyneandre,1259511,CONTE ANDREA,conteandrea,86.95652173913044,86.95652173913044
1611140,Conti Anthony,,contianthony,1302517,Conte Anthony,conteanthony,92.3076923076923,92.3076923076923
1611140,Conti Anthony,,contianthony,1591069,Conte Anthony J,conteanthonyj,85.71428571428572,85.71428571428572
2842971,Cornell Kenneth,,cornellkenneth,1503217,Conte Kenneth,contekenneth,85.71428571428572,85.71428571428572
2842971,Cornell Kenneth,,cornellkenneth,1503217,CONTE KENNETH,contekenneth,85.71428571428572,85.71428571428572
1862299,Ciccone Pasquale,,cicconepasquale,1652999,Conte Pasquale,contepasquale,86.66666666666667,86.66666666666667
5194789,COMER HOLDINGS LLC,,comer,1318974,Contec Holdings LLC,contec,86.48648648648648,86.48648648648648
6092074,"Connect Innovations, Inc.",,connectinnovations,1181500,CONTEC INNOVATIONS INC,contecinnovations,89.36170212765957,89.36170212765957
4417939,CONTECH CONSTRUCTION PRODUCTS INC.,,contechconstructionproducts,799913,CONTECH CONSTRUCTION PRODUCTS HOLDINGS INC,contechconstructionproducts,86.8421052631579,86.8421052631579
4417939,CONTECH CONSTRUCTION PRODUCTS INC.,,contechconstructionproducts,799913,CONTECH CONSTRUCTION PRODUCTS INC,contechconstructionproducts,98.50746268656717,98.50746268656717
5677155,"CONTECH ENTERPRISES, INC.",,contechenterprises,1591158,"Contech Enterprises, Inc.",contechenterprises,100.0,100.0
5492654,"CAVITECH HOLDINGS, LLC",,cavitech,1600381,"Contech Holdings, LLC",contech,88.37209302325581,88.37209302325581
5090050,Contel Cellular Inc.,,contelcellular,822419,CONTEL CELLULAR INC,contelcellular,97.43589743589743,97.43589743589743
2969065,COED OF CALIFORNIA Inc,,coedcalifornia,24186,CONTEL OF CALIFORNIA INC,contelcalifornia,91.30434782608697,91.30434782608697
3842525,Contemporary Inc,,contemporary,1159743,CONTEMPORARY CARS INC,contemporarycars,86.48648648648648,86.48648648648648
3830427,CONTEMPORARY PROD Inc,,contemporaryprod,1078879,CONTEMPORARY GROUP INC,contemporarygroup,88.37209302325581,88.37209302325581
5282493,"Contemporary Products, Inc.",,contemporaryproducts,1078882,CONTEMPORARY PRODUCTIONS INC,contemporaryproductions,90.9090909090909,90.9090909090909
3830427,CONTEMPORARY PROD Inc,,contemporaryprod,1078884,CONTEMPORARY SPORTS INC,contemporarysports,86.36363636363636,86.36363636363636
6092174,"Context, Inc.",,context,1510622,"Contently, Inc.",contently,85.71428571428572,85.71428571428572
6092174,"Context, Inc.",,context,1510622,"CONTENTLY, INC.",contently,85.71428571428572,85.71428571428572
6092174,"Context, Inc.",,context,1510622,"Contently, Inc.",contently,85.71428571428572,85.71428571428572
5370543,Contec Ltd.,,contec,1455585,Contest Ltd.,contest,86.95652173913044,86.95652173913044
5370543,Contec Ltd.,,contec,1455585,CONTEST LTD.,contest,86.95652173913044,86.95652173913044
5370543,Contec Ltd.,,contec,1455585,Contest Ltd.,contest,86.95652173913044,86.95652173913044
5370543,Contec Ltd.,,contec,1455585,CONTEST LTD.,contest,86.95652173913044,86.95652173913044
5370543,Contec Ltd.,,contec,1455585,Contest Ltd.,contest,86.95652173913044,86.95652173913044
5362185,CONNEX HOLDING AG,,connex,1338202,Contex Holding A/S,contex,85.71428571428572,85.71428571428572
3636573,CON TEX CORP,,contex,1328080,CONTEXO CORP,contexo,91.66666666666666,91.66666666666666
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"CONTEXT CAPITAL MANAGEMENT, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"Context Capital Management, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"CONTEXT CAPITAL MANAGEMENT, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"Context Capital Management, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"CONTEXT CAPITAL MANAGEMENT, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"Context Capital Management, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1301396,"Context Capital Management, LLC",contextcapitalmanagement,85.24590163934427,85.24590163934427
2529542,Conti Peter De,,contipeter,1246125,CONTI PETER,contipeter,88.0,88.0
2646248,Cornelius Richard Thomas,,corneliusrichardthomas,1212639,CONTI RICHARD THOMAS,contirichardthomas,86.36363636363636,86.36363636363636
6110101,"ContiCare Medical, Inc.",,conticaremedical,1143816,CONTICARE MEDICAL INC,conticaremedical,95.45454545454545,95.45454545454545
5121074,"CTI COMMUNICATIONS, INC.",,cticommunications,1114208,"CONTINAN COMMUNICATIONS, INC.",continancommunications,90.56603773584906,90.56603773584906
5121074,"CTI COMMUNICATIONS, INC.",,cticommunications,1114208,"CONTINAN COMMUNICATIONS, INC.",continancommunications,90.56603773584906,90.56603773584906
5121074,"CTI COMMUNICATIONS, INC.",,cticommunications,1114208,"CONTINAN COMMUNICATIONS, INC.",continancommunications,90.56603773584906,90.56603773584906
4962357,"CONTINENTAL AIRLINES, INC.",,continentalairlines,1416557,Continent Marine Inc.,continentmarine,85.1063829787234,85.1063829787234
4910237,CONTINENTAL AG,,continental,800578,CONTINENTAL AG,continental,100.0,100.0
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,716729,CONTINENTAL AIRLINES INC,continentalairlines,97.95918367346938,97.95918367346938
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,315066,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,318989,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,319687,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,319687,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,319687,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,914714,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,917678,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,918858,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,1041175,CONTINENTAL AIRLINES INC /DE/,continentalairlines,88.88888888888889,88.88888888888889
4962357,"CONTINENTAL AIRLINES, INC.",,continentalairlines,319687,"CONTINENTAL AIRLINES, INC.",continentalairlines,100.0,100.0
4747435,Continental Aktiengesellschaft,,continental,806914,CONTINENTAL AKTIENGESELLSCHAFT /FI,continentalfi,93.75,93.75
4747435,Continental Aktiengesellschaft,,continental,806914,CONTINENTAL AKTIENGESELLSCHAFT /FI,continentalfi,93.75,93.75
4747435,Continental Aktiengesellschaft,,continental,806914,CONTINENTAL AKTIENGESELLSCHAFT /FI,continentalfi,93.75,93.75
4747435,Continental Aktiengesellschaft,,continental,806914,CONTINENTAL AKTIENGESELLSCHAFT /FI,continentalfi,93.75,93.75
4747435,Continental Aktiengesellschaft,,continental,806914,CONTINENTAL AKTIENGESELLSCHAFT /FI,continentalfi,93.75,93.75
3049374,CONTINENTAL AIR LINES Inc,,continentalairlines,1029303,CONTINENTAL ALLIANCE INC,continentalalliance,85.71428571428572,85.71428571428572
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,Continental Alloy Wheel Corp,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,CONTINENTAL ALLOY WHEEL CORP,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,Continental Alloy Wheel Corp,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,CONTINENTAL ALLOY WHEEL CORP,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,Continental Alloy Wheel Corp,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,CONTINENTAL ALLOY WHEEL CORP,continentalalloywheel,86.79245283018868,86.79245283018868
2154393,CONTINENTAL SAY WHEN CORP,,continentalsaywhen,1511800,Continental Alloy Wheel Corp,continentalalloywheel,86.79245283018868,86.79245283018868
2766831,CONTINENTAL ASSURANCE Co,,continentalassurance,23968,CONTINENTAL ASSURANCE CO,continentalassurance,100.0,100.0
4320988,CONTINENTAL BLADE CORPORATION,,continentalblade,847926,CONTINENTAL BANCORPORATION,continentalbancorporation,90.9090909090909,90.9090909090909
4320988,CONTINENTAL BLADE CORPORATION,,continentalblade,1265523,CONTINENTAL BANCORPORATION/UT,continentalbancorporationut,86.20689655172413,86.20689655172413
4418344,CONTINENTAL BANK,,continentalbank,24058,CONTINENTAL BANK CORP,continentalbank,86.48648648648648,86.48648648648648
4941306,CONTINENTAL HOLDINGS INC.,,continental,1477868,"CONTINENTAL BANK HOLDINGS, INC.",continentalbank,89.28571428571429,89.28571428571429
6105325,CONTINENTAL BUILDING PRODUCTS LLC,,continentalbuildingproducts,1592480,"Continental Building Products, Inc.",continentalbuildingproducts,91.17647058823529,91.17647058823529
5696906,"Continental Cablevision, Inc.",,continentalcablevision,355069,CONTINENTAL CABLEVISION INC,continentalcablevision,96.42857142857143,96.42857142857143
1568359,Continental Can Co Inc,,continentalcan,103392,CONTINENTAL CAN CO INC /DE/,continentalcan,89.79591836734694,89.79591836734694
1568359,Continental Can Co Inc,,continentalcan,752198,CONTINENTAL CAN EUROPE INC,continentalcaneurope,87.5,87.5
3161362,Continental Capital Corp,,continentalcapital,27894,CONTINENTAL CAPITAL CORP /CA,continentalcapitalca,92.3076923076923,92.3076923076923
3161362,Continental Capital Corp,,continentalcapital,1389031,CONTINENTAL CAPITAL SPC,continentalcapitalspc,89.36170212765957,89.36170212765957
2590134,CONTINENTAL SUPPLY Co,,continentalsupply,23997,CONTINENTAL CASUALTY CO,continentalcasualty,86.36363636363636,86.36363636363636
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"CONTINENTAL CEMENT COMPANY, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"Continental Cement Company, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"CONTINENTAL CEMENT COMPANY, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"Continental Cement Company, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"CONTINENTAL CEMENT COMPANY, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"Continental Cement Company, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"CONTINENTAL CEMENT COMPANY, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1571274,"Continental Cement Company, L.L.C.",continentalcement,95.38461538461537,95.38461538461537
6141870,"CONTINENTAL CIRCUITS, LLC",,continentalcircuits,822973,CONTINENTAL CIRCUITS CORP,continentalcircuits,88.0,88.0
4848831,Continental Coach Ltd.,,continentalcoach,1478946,CONTINENTAL COAL LTD,continentalcoal,90.47619047619048,90.47619047619048
4848831,Continental Coach Ltd.,,continentalcoach,1478946,Continental Coal Ltd,continentalcoal,90.47619047619048,90.47619047619048
4325717,Continental Conveyor & Equipment Co.,,continentalconveyorequipment,24008,CONTINENTAL CONVEYOR & EQUIPMENT CO,continentalconveyorequipment,98.59154929577466,98.59154929577466
2878102,Continental Ore Corp,,continentalore,24011,CONTINENTAL CORP,continental,88.88888888888889,88.88888888888889
2062550,CONTINENTAL SCREW Co,,continentalscrew,1068177,CONTINENTAL CRUDE CO,continentalcrude,90.0,90.0
3937232,"Continental Hair Products, Inc.",,continentalhairproducts,1508318,"CONTINENTAL DAIRY PRODUCTS, INC.",continentaldairyproducts,95.23809523809523,95.23809523809523
3937232,"Continental Hair Products, Inc.",,continentalhairproducts,1508318,"Continental Dairy Products, Inc.",continentaldairyproducts,95.23809523809523,95.23809523809523
5942265,"CONTINENTAL DELI FOODS, INC.",,continentaldelifoods,1010184,CONTINENTAL DELI FOODS INC,continentaldelifoods,96.2962962962963,96.2962962962963
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY CORP,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY Corp,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY CORP,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY Corp,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY CORP,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY Corp,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY CORP,continentalenergy,100.0,100.0
3855071,Continental Energy Corp,,continentalenergy,852747,CONTINENTAL ENERGY CORP/ BC,continentalenergybc,92.0,92.0
6003369,"Continental Teves, Inc.",,continentalteves,938619,"CONTINENTAL EQUITIES, INC.",continentalequities,85.71428571428572,85.71428571428572
5269234,"CONTINENTAL CEMENT COMPANY, LLC",,continentalcement,1688593,"Continental Finance Company, LLC",continentalfinance,85.71428571428572,85.71428571428572
6003369,"Continental Teves, Inc.",,continentalteves,859365,"CONTINENTAL FUELS, INC.",continentalfuels,86.95652173913044,86.95652173913044
3515773,Continental Tapes Inc,,continentaltapes,1068176,CONTINENTAL GAS INC,continentalgas,90.0,90.0
1612204,Continental Gin Co,,continentalgin,929607,CONTINENTAL GRAIN CO,continentalgrain,94.73684210526316,94.73684210526316
1612204,Continental Gin Co,,continentalgin,929607,CONTINENTAL GRAIN CO,continentalgrain,94.73684210526316,94.73684210526316
1579145,CONTINENTAL HEATER CORP,,continentalheater,24055,CONTINENTAL HERITAGE CORP,continentalheritage,87.5,87.5
3231121,Continental Homes Inc,,continentalhomes,1010326,CONTINENTAL HOMES INC,continentalhomes,100.0,100.0
2766831,CONTINENTAL ASSURANCE Co,,continentalassurance,24073,CONTINENTAL INSURANCE CO,continentalinsurance,91.66666666666666,91.66666666666666
3937232,"Continental Hair Products, Inc.",,continentalhairproducts,1447451,"Continental Lumber Products, Inc.",continentallumberproducts,87.5,87.5
1579145,CONTINENTAL HEATER CORP,,continentalheater,24104,CONTINENTAL MATERIALS CORP,continentalmaterials,85.71428571428572,85.71428571428572
4206983,"Continental Camera Systems, Inc.",,continentalcamerasystems,802284,"CONTINENTAL MEDICAL SYSTEMS, INC.",continentalmedicalsystems,89.23076923076923,89.23076923076923
4206983,"Continental Camera Systems, Inc.",,continentalcamerasystems,802284,"Continental Medical Systems, Inc.",continentalmedicalsystems,89.23076923076923,89.23076923076923
1933912,CONTINENTAL METORS CORP,,continentalmetors,782879,CONTINENTAL MINERALS CORP,continentalminerals,87.5,87.5
4609516,"Continental Pet Technologies, Inc.",,continentalpettechnologies,1169772,CONTINENTAL PET TECHNOLOGIES INC,continentalpettechnologies,96.96969696969697,96.96969696969697
4479644,"Continental Plastic Containers, Inc.",,continentalplasticcontainers,884135,CONTINENTAL PLASTIC CONTAINERS INC,continentalplasticcontainers,97.14285714285714,97.14285714285714
4948001,CONTINENTAL PLASTIC CONTAINERS LLC,,continentalplasticcontainers,1095535,CONTINENTAL PLASTIC CONTAINERS LLC,continentalplasticcontainers,100.0,100.0
5299744,"CONTINENTAL TURF SYSTEMS, INC.",,continentalturfsystems,1520799,"Continental Prison Systems, Inc.",continentalprisonsystems,87.09677419354838,87.09677419354838
5299744,"CONTINENTAL TURF SYSTEMS, INC.",,continentalturfsystems,1520799,"CONTINENTAL PRISON SYSTEMS, INC.",continentalprisonsystems,87.09677419354838,87.09677419354838
5299744,"CONTINENTAL TURF SYSTEMS, INC.",,continentalturfsystems,1520799,"Continental Prison Systems, Inc.",continentalprisonsystems,87.09677419354838,87.09677419354838
3827515,CONTINENTAL SALE CORP,,continentalsale,1601280,CONTINENTAL RAIL CORP,continentalrail,90.47619047619048,90.47619047619048
1568359,Continental Can Co Inc,,continentalcan,1064808,CONTINENTAL RANCH INC,continentalranch,88.37209302325581,88.37209302325581
5810209,"Continental Sprayers International, Inc.",,continentalsprayersinternational,1061437,CONTINENTAL SPRAYERS INTERNATIONAL INC,continentalsprayersinternational,97.43589743589743,97.43589743589743
2957214,Continental Industries Inc,,continentalindustries,876035,CONTINENTAL WASTE INDUSTRIES INC,continentalwasteindustries,89.65517241379311,89.65517241379311
4669624,CONTINENTALAFA DISPENSING COMPANY,,continentalafadispensing,1223883,CONTINENTALAFA DISPENSING CO,continentalafadispensing,91.80327868852459,91.80327868852459
4939617,"CONDOR HOLDINGS, INC.",,condor,1659940,"Contino Holdings, Inc.",contino,88.37209302325581,88.37209302325581
2430869,CONTINENTAL Inc,,continental,1286921,CONTINUENT INC,continuent,89.65517241379311,89.65517241379311
2242350,CONTINUOUS CASTING CORP,,continuouscasting,1065503,CONTINUOUS COMPUTING CORP,continuouscomputing,87.5,87.5
2242350,CONTINUOUS CASTING CORP,,continuouscasting,1295526,CONTINUOUS COMPUTING CORP,continuouscomputing,87.5,87.5
5092169,"Continuum Dynamics, Inc.",,continuumdynamics,1538860,"CONTINUUM ANALYTICS, INC.",continuumanalytics,85.71428571428572,85.71428571428572
4751712,"CONTINUUM ELECTRO-OPTICS, INC.",,continuumelectrooptics,1480165,"Continuum Electro-Optics, Inc.",continuumelectrooptics,100.0,100.0
5869519,"CONATUS PHARMACEUTICALS, INC.",,conatuspharmaceuticals,1577501,"CONTINUUS PHARMACEUTICALS, INC.",continuuspharmaceuticals,93.33333333333333,93.33333333333333
5869519,"CONATUS PHARMACEUTICALS, INC.",,conatuspharmaceuticals,1577501,"Continuus Pharmaceuticals, Inc.",continuuspharmaceuticals,93.33333333333333,93.33333333333333
4752432,"CTI, INC.",,cti,1687610,"Contiq, Inc.",contiq,85.71428571428572,85.71428571428572
5864868,"CONTOIS, DAVID",,contoisdavid,1045957,CONTIS DAVID J,contisdavidj,85.71428571428572,85.71428571428572
2676080,CONVOY Inc,,convoy,1139692,CONTIVO INC,contivo,85.71428571428572,85.71428571428572
5680764,"Clean Energy Systems, Inc.",,cleanenergysystems,1452735,"Contour Energy Systems, Inc.",contourenergysystems,85.18518518518519,85.18518518518519
4396837,"Crown Semiconductor, Inc.",,crownsemiconductor,1306103,"CONTOUR SEMICONDUCTOR, INC.",contoursemiconductor,88.46153846153845,88.46153846153845
6116573,"Cornette Technology, LLC",,cornettetechnology,1561283,"Contour Technology, LLC",contourtechnology,85.1063829787234,85.1063829787234
4847936,"Contour, Inc.",,contour,1427001,"CONTOUR, INC.",contour,100.0,100.0
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"CONTRACTED SERVICES, INC.",contractedservices,88.46153846153845,88.46153846153845
5927115,"CONSTRUCTIVE SERVICES, INC.",,constructiveservices,1372267,"Contracted Services, Inc.",contractedservices,88.46153846153845,88.46153846153845
5525296,"Conservation Resources International, Inc.",,conservationresourcesinternational,1092053,CONTRACTING RESOURCES INTERNATIONAL INC,contractingresourcesinternational,88.88888888888889,88.88888888888889
2688873,CONTROL Inc,,control,1128986,CONTRADO INC,contrado,86.95652173913044,86.95652173913044
3352136,Conrac Corp,,conrac,24240,CONTRAN CORP,contran,86.95652173913044,86.95652173913044
3352136,Conrac Corp,,conrac,24240,CONTRAN CORP,contran,86.95652173913044,86.95652173913044
5472983,"Centaur Pharmaceuticals, Inc.",,centaurpharmaceuticals,1583771,"ContraVir Pharmaceuticals, Inc.",contravirpharmaceuticals,90.0,90.0
2457607,CONTROL CORP,,control,1359615,CONTROL CORP,control,100.0,100.0
4199661,"CONTROL DATA SYSTEMS, INC.",,controldatasystems,887309,CONTROL DATA SYSTEMS INC,controldatasystems,96.0,96.0
4199661,"CONTROL DATA SYSTEMS, INC.",,controldatasystems,887309,CONTROL DATA SYSTEMS INC,controldatasystems,96.0,96.0
4199661,"CONTROL DATA SYSTEMS, INC.",,controldatasystems,912264,CONTROL DATA SYSTEMS INC,controldatasystems,96.0,96.0
5902598,"CONTROL DELIVERY SYSTEMS, INC.",,controldeliverysystems,1123959,CONTROL DELIVERY SYSTEMS INC/MA,controldeliverysystemsincma,91.80327868852459,91.80327868852459
4096464,"CONTROL DEVICES, INC.",,controldevices,928737,CONTROL DEVICES INC,controldevices,95.0,95.0
2453193,CHRONTROLLER CORP,,chrontroller,1480259,Control Laser Corp,controllaser,85.71428571428572,85.71428571428572
4795921,CONTROL MODULE INC.,,controlmodule,1643864,Control Mobile Inc.,controlmobile,89.47368421052632,89.47368421052632
3704374,CONTROL Technology,,controltechnology,1263632,CONTROL TECHNOLOGY CORP,controltechnology,87.8048780487805,87.8048780487805
3529692,Central Transformer Inc,,centraltransformer,1311541,"Control Transformer, Inc.",controltransformer,87.5,87.5
