cik,company_name,Cleaned_company_name,Score
1540059,"BQ KITS, INC.",bqkits,
1700209,BQS LIVING INCOME STRATEGY LP,bqslivingincomestrategy,
1699211,"BQS SYSTEMATIC EQUITIES, LP",bqssystematicequities,
1114924,BQT SUBSIDIARY INC,bqtsubsidiary,
1440329,"BR 1355 First Avenue Development, LLC",br1355firstavenuedevelopment,
1426322,BR 1355 FIRST AVENUE S LLC,br1355firstavenues,
1616696,"BR AAP GOLDSBORO NC INVESTMENTS, LLC",braapgoldsboroncinvestments,
1600679,"BR Alamance, DST",bralamancedst,
1612939,"BR Ansley, DST",bransleydst,
1708589,BR Arboretum LLC,brarboretum,
1616693,"BR ARBYS TOLEDO INVESTMENTS, LLC",brarbystoledoinvestments,
1674861,"BR Beach House, DST",brbeachhousedst,
1568115,"BR BERRY HILL NASHVILLE, LLC",brberryhillnashville,
1696093,"BR Big Creek, DST",brbigcreekdst,
1267050,BR BIRTCHER FRANKLIN LP,brbirtcherfranklin,
1376906,BR CAPITAL LLC,brcapital,
1556512,"BR CHACE LAKE, DST",brchacelakedst,
1516873,"BR Chapel Hill Investment, LLC",brchapelhillinvestment,
1639088,"BR CHICKEN, LLC",brchicken,
1654353,"BR Clearwater, DST",brclearwaterdst,
1543452,"BR CO-INVESTMENT ALFA I FEEDER, L.P.",brinvestmentalfaifeeder,
1543453,"BR CO-INVESTMENT BETA I FEEDER, L.P.",brinvestmentbetaifeeder,
1586145,BR Comm Ave Investment LLC,brcommaveinvestment,
1441272,BR CUMMINGS RESEARCH PARK PORTFOLIO I MEZZ LLC,brcummingsresearchparkportfolioimezz,
1536101,BR DEPOSITOR LLC,brdepositor,
1536101,BR Depositor LLC,brdepositor,
1536101,BR DEPOSITOR LLC,brdepositor,
1536101,BR Depositor LLC,brdepositor,
1704985,"BR Dialectic Capital Management, LLC",brdialecticcapitalmanagement,
1578778,"BR DIVERSIFIED NET LEASE PORTFOLIO, DST",brdiversifiednetleaseportfoliodst,
1458030,BR ERB CO-INVESTMENT FUND LP,brerbinvestmentfund,
1574692,"BR FMC KNOXVILLE INVESTMENTS, LLC",brfmcknoxvilleinvestments,
1597795,"BR FMC SAGINAW INVESTMENTS, LLC",brfmcsaginawinvestments,
1618073,"BR FMC WARNER ROBINS GA INVESTMENTS, LLC",brfmcwarnerrobinsgainvestments,
1668179,"BR Four Corners Orlando, DST",brfourcornersorlandodst,
1574691,"BR GLENDALE AZ INVESTMENTS, LLC",brglendaleazinvestments,
1574691,"BR Glendale AZ Investments, LLC",brglendaleazinvestments,
1718736,"BR Grand Dominion, DST",brgranddominiondst,
1616699,"BR GTR ORANGE PARK INVESTMENT, LLC",brgtrorangeparkinvestment,
1591347,"BR HENDERSON DT INVESTORS, LLC",brhendersondtinvestors,
1083802,BR HOLDING INC,br,
1633122,"BR Homebuilding Group, L.P.",brhomebuildinggroup,
1688407,BR Incentive Plan LLC,brincentiveplan,
1627524,"BR Investors, LLC",brinvestors,
1449327,BR Malls Participacoes S.A.,brmallsparticipacoes,
1523489,"BR Marietta, LLC",brmarietta,
1511269,"BR Mesa Ridge, DST",brmesaridgedst,
1537895,"BR NASHVILLE STONEBROOK, DST",brnashvillestonebrookdst,
1690431,BR PARENT LLC,brparent,
1616643,"BR PITTSTON AAP INVESTMENTS, LLC",brpittstonaapinvestments,
1456294,BR PLAZA GARDENS DST,brplazagardensdst,
1619743,"BR POF III CAYMAN MASTER FUND, L.P.",brpofiiicaymanmasterfund,
1605337,"BR Port Services, LLC",brportservices,
1519207,BR Properties S.A.,brproperties,
1680781,"BR Riverside, DST",brriversidedst,
1553908,"BR SEGUIN INVESTMENTS, LLC",brseguininvestments,
1463922,"BR Senior Secured Debenture Trust, LLC",brseniorsecureddebenturetrust,
1463922,"BR SENIOR SECURED DEBENTURE TRUST, LLC",brseniorsecureddebenturetrust,
1463922,"BR Senior Secured Debenture Trust, LLC",brseniorsecureddebenturetrust,
1715336,"BR Sonoma Pointe, DST",brsonomapointedst,
1679299,"BR SPAC OPPORTUNITY FUND, LP",brspacopportunityfund,
1516286,"BR SQUARED FINANCIAL, L.P.",brsquaredfinancial,
1490680,"BR Tech Ridge Investment, LLC",brtechnologyridgeinvestment,
1457577,"BR TOWN & COUNTRY CORPORATE CENTER, DST",brtowncountrycorporatecenterdst,
1591342,"BR Tulsa OK Investments, LLC",brtulsaokinvestments,
1446280,BR VALLEY TOWNHOMES DST,brvalleytownhomesdst,
1337314,BR-NORTH PARK TOWERS LLC,brnorthparktowers,
1300795,"BR-UW Fund, Ltd.",bruwfund,
1576508,"BR/ERB CO-INVESTMENT FUND II, L.P.",brerbinvestmentfundii,
1576508,"BR/ERB Co-Investment Fund II, L.P.",brerbinvestmentfundii,
1601982,"BR/ERB Tactical Opportunities, L.P.",brerbtacticalopportunities,
1629534,"BR/NHRS Private Opportunities Fund, L.P.",brnhrsprivateopportunitiesfund,
1636770,"BR/OV Private Opportunities, L.P.",brovprivateopportunities,
1608837,"BR/WY INVESTMENT FEEDER, L.P.",brwyinvestmentfeeder,
1145942,BRAA RHODLEE,braarhodlee,
1485565,BRAAKSMA GEERT,braaksmageert,
1181533,BRAAM RONALD H,braamronaldh,
1546815,BRAASCH BIOTECH LLC,braaschbiotech,
1190690,BRAATEN HARLAN,braatenharlan,
1274452,BRAATEN PETER A,braatenpetera,
1652272,Braavos Financial Solutions Ltd.,braavosfinancialsolutions,
1567901,BRAB REGINA,brabregina,
1567901,Brab Regina,brabregina,
1543392,BRABANDER CYNTHIA K,brabandercynthiak,
1543392,Brabander Cynthia K,brabandercynthiak,
1543392,BRABANDER CYNTHIA K,brabandercynthiak,
1543392,Brabander Cynthia K,brabandercynthiak,
1417499,Brabazon John E,brabazonjohne,
1580692,BrabbleTV.com LLC,brabbletvcom,
1216079,BRABECK LETMATHE PETER,brabeckletmathepeter,
1323368,Brabeion Software Corp,brabeionsoftware,
1323368,BRABEION SOFTWARE CORP,brabeionsoftware,
1323368,Brabeion Software Corp,brabeionsoftware,
1019446,BRABSON JOHN ANDERSON JR,brabsonjohnandersonjr,
1418257,Brabston James H,brabstonjamesh,
1624477,"BRAC Global Automotive, Inc.",bracglobalautomotive,
1535823,BRACA JOAN A.,bracajoana,
1267249,BRACA JOHN N,bracajohnn,
1191890,BRACALE SCOTT M,bracalescottm,
1207645,BRACAMONTES JORGE R,bracamontesjorger,
1536303,Braccia Andrew,bracciaandrew,
1331661,BRACCIODIETA WILLIAM,bracciodietawilliam,
1704890,Bracco Tracey B.,braccotraceyb,
1507684,Brace Audio Corp,braceaudio,
1180161,BRACE FREDERIC F,bracefredericf,
1330693,BRACE JAMES F,bracejamesf,
1374123,BRACE KLAUDIA,braceklaudia,
1374123,Brace Klaudia,braceklaudia,
1336507,BRACE PHILIP G,bracephilipg,
1050086,BRACE RAYMOND,braceraymond,
1066735,BRACE SCOTT D,bracescottd,
1367458,Brace Shop Prosthetic Orthotic Centers Inc,braceshopprostheticorthoticcenters,
1367458,BRACE SHOP PROSTHETIC ORTHOTIC CENTERS INC,braceshopprostheticorthoticcenters,
1367458,Brace Shop Prosthetic Orthotic Centers Inc,braceshopprostheticorthoticcenters,
1367458,BRACE SHOP PROSTHETIC ORTHOTIC CENTERS INC,braceshopprostheticorthoticcenters,
1426486,"Bracebridge Capital, LLC",bracebridgecapital,
911697,BRACEWELL & PATTERSON L L P,bracewellpattersonllp,
1055261,BRACEWELL JOSEPH S,bracewelljosephs,
1375239,BRACEWELL MARK,bracewellmark,
1375239,BRACEWELL Mark,bracewellmark,
1375239,BRACEWELL MARK,bracewellmark,
1375239,BRACEWELL Mark,bracewellmark,
1472084,BRACEY SUSAN,braceysusan,
1238869,BRACEY VERNON L,braceyvernonl,
1608411,Bracey William G.,braceywilliamg,
1488525,Brachfeld Michael,brachfeldmichael,
1488525,BRACHFELD MICHAEL,brachfeldmichael,
1504241,BRACHT NORMAN,brachtnorman,
1378660,BRACHYSALES INC,brachysales,
1246107,BRACK DENNIS L,brackdennisl,
1642169,Brack Karl,brackkarl,
1214174,BRACK REGINALD K,brackreginaldk,
1625270,Brack Ronald A.,brackronalda,
1310553,Brackbill James E Jr,brackbilljamesejr,
1265843,BRACKE JAMES W,brackejamesw,
1276960,BRACKEBUSCH FRED W,brackebuschfredw,
1276957,BRACKEBUSCH GRANT A,brackebuschgranta,
1276958,BRACKEBUSCH TINA L,brackebuschtinal,
1091974,BRACKEN CHARLES H R,brackencharleshr,
1244916,BRACKEN CHARLES O,brackencharleso,
1542583,BRACKEN ELIZABETH CLAIRE,brackenelizabethclaire,
1245006,BRACKEN FRANK,brackenfrank,
1245006,Bracken Frank,brackenfrank,
1245006,BRACKEN FRANK,brackenfrank,
1245006,Bracken Frank,brackenfrank,
1012743,BRACKEN FRANK A,brackenfranka,
1012743,BRACKEN FRANK A,brackenfranka,
1245006,BRACKEN FRANK D,brackenfrankd,
1679266,Bracken Frank D III,brackenfrankdiii,
1252802,BRACKEN GEORGE R,brackengeorger,
1259490,BRACKEN JOHN J,brackenjohnj,
1202240,BRACKEN PETER A,brackenpetera,
1216830,BRACKEN RICHARD M,brackenrichardm,
1710778,Bracken Sharon J,brackensharonj,
1290750,Bracken Taragh,brackentaragh,
1228871,BRACKEN THOMAS A,brackenthomasa,
1362492,Brackenbury James M,brackenburyjamesm,
1362492,BRACKENBURY JAMES M,brackenburyjamesm,
1362492,Brackenbury James M,brackenburyjamesm,
1276418,BRACKENBURY JOHN,brackenburyjohn,
1633662,Brackenridge Alexander,brackenridgealexander,
1556713,"Bracket Global, LLC",bracketglobal,
1419709,Bracket Media Group LLC,bracketmediagroup,
1518489,Brackett Elliott,brackettelliott,
1518489,BRACKETT ELLIOTT,brackettelliott,
1518489,Brackett Elliott,brackettelliott,
1518489,BRACKETT ELLIOTT,brackettelliott,
1479534,BRACKETT ROBERT,brackettrobert,
1103787,BRACKETT ROBERT L,brackettrobertl,
1510033,BRACKIN DOUGLAS DWAYNE,brackindouglasdwayne,
1510034,BRACKIN JOY LYNN,brackinjoylynn,
1288983,Brackin Julian Byron Jr,brackinjulianbyronjr,
1288983,BRACKIN JULIAN BYRON JR,brackinjulianbyronjr,
1138391,BRACKING JIM,brackingjim,
1673960,Brackman Kevin L.,brackmankevinl,
1110891,BRACKNELL CORP,bracknell,
1252591,BRACKNEY LYDIA G,brackneylydiag,
923876,BRACKPOOL KEITH,brackpoolkeith,
1337659,BRACTEA PARTNERS L P,bracteapartnerslp,
1510637,BRACY DENNIS,bracydennis,
1036802,BRACY DENNIS M,bracydennism,
1657302,Bracy Kevin,bracykevin,
1174720,BRACY MICHAEL B,bracymichaelb,
1634759,Brad Cooper Enterprises LLC,bradcooperenterprises,
1694497,"Brad Flora & Jenny 8. Lee Demo Day Fund W17, LP",bradflorajenny8leedemodayfundw17,
1319789,Brad Poulos Holdings Inc.,bradpoulos,
1566064,BRADAICK CATHERINE A,bradaickcatherinea,
1616235,Bradaran Mehdi,bradaranmehdi,
1056016,BRADBURD ARNOLD W,bradburdarnoldw,
1627691,"Bradburn Village Homes, LLC",bradburnvillagehomes,
1228228,BRADBURY CURTIS F JR,bradburycurtisfjr,
1236397,BRADBURY DANIEL,bradburydaniel,
1213729,BRADBURY DARCY E,bradburydarcye,
1263868,BRADBURY HALL ASSOCIATES LLC,bradburyhallassociates,
1179780,BRADBURY IVAN,bradburyivan,
1195032,BRADBURY R DOUGLAS,bradburyrdouglas,
1235871,BRADBURY ROBERT J,bradburyrobertj,
812442,BRADCO SUPPLY CORP,bradcosupply,
1694643,Braddish Kevin,braddishkevin,
1295862,Braddock David,braddockdavid,
1295862,BRADDOCK DAVID,braddockdavid,
1295862,Braddock David,braddockdavid,
1295862,BRADDOCK DAVID,braddockdavid,
1295862,Braddock David,braddockdavid,
1295862,BRADDOCK DAVID,braddockdavid,
1521092,Braddock Michael G.,braddockmichaelg,
1521092,BRADDOCK MICHAEL G.,braddockmichaelg,
1521092,Braddock Michael G.,braddockmichaelg,
1521092,BRADDOCK MICHAEL G.,braddockmichaelg,
1521092,Braddock Michael G.,braddockmichaelg,
1406947,BRADDOCK PARTNERS LP,braddockpartners,
1406947,Braddock Partners LP,braddockpartners,
1407066,BRADDOCK PARTNERS OFFSHORE LTD,braddockpartnersoffshore,
1407066,Braddock Partners Offshore Ltd,braddockpartnersoffshore,
1697927,"Braddock Partners Offshore, LP",braddockpartnersoffshore,
1407066,"Braddock Partners Offshore, Ltd.",braddockpartnersoffshore,
1407066,"BRADDOCK PARTNERS OFFSHORE, LTD.",braddockpartnersoffshore,
1407066,"Braddock Partners Offshore, Ltd.",braddockpartnersoffshore,
1406947,"Braddock Partners, LP",braddockpartners,
1406947,"BRADDOCK PARTNERS, LP",braddockpartners,
1406947,"Braddock Partners, LP",braddockpartners,
1434996,"Braddock Partners, LP",braddockpartners,
1434996,"BRADDOCK PARTNERS, LP",braddockpartners,
1434996,"Braddock Partners, LP",braddockpartners,
1434996,"BRADDOCK PARTNERS, LP",braddockpartners,
1434996,"Braddock Partners, LP",braddockpartners,
1434996,"BRADDOCK PARTNERS, LP",braddockpartners,
1434996,"Braddock Partners, LP",braddockpartners,
1434996,"BRADDOCK PARTNERS, LP",braddockpartners,
1434996,"Braddock Partners, LP",braddockpartners,
1276557,BRADDOCK REBECCA M,braddockrebeccam,
1083762,BRADDOCK RICHARD S,braddockrichards,
1294988,Braddock Richard S JR,braddockrichardsjr,
1294988,BRADDOCK RICHARD S JR,braddockrichardsjr,
1565463,"BRADDOCK STRUCTURED OPPORTUNITIES FUND SERIES A, LP",braddockstructuredopportunitiesfundseriesa,
1584718,Braddock-Recon Capital REIT Partners LP,braddockreconcapitalreitpartners,
1309157,BRADECAMP ROBERT C,bradecamprobertc,
1309157,Bradecamp Robert C,bradecamprobertc,
1309157,BRADECAMP ROBERT C,bradecamprobertc,
1189926,BRADEMAS JOHN,brademasjohn,
1473028,BRADEN ASHLEY K.,bradenashleyk,
1252802,BRADEN GEORGE R,bradengeorger,
1066083,BRADEN JAMES,bradenjames,
1509331,Braden James B,bradenjamesb,
1509331,BRADEN JAMES B,bradenjamesb,
1509331,Braden James B,bradenjamesb,
1445542,Braden Jerry W,bradenjerryw,
1688017,BRADEN STEVEN M,bradenstevenm,
1547214,"BRADENTON ALF PROPERTY, L.L.C.",bradentonalfproperty,
1547214,"Bradenton ALF Property, L.L.C.",bradentonalfproperty,
1315349,Bradenton Cellular Partnership,bradentoncellularpartnership,
1493350,"Bradenton Herald, Inc.",bradentonherald,
1493350,"BRADENTON HERALD, INC.",bradentonherald,
1493350,"Bradenton Herald, Inc.",bradentonherald,
1315039,Bradenton Merger Sub GP,bradentonmergersubgp,
1561230,Bradenton Multifamily DST,bradentonmultifamilydst,
1561230,BRADENTON MULTIFAMILY DST,bradentonmultifamilydst,
1710575,"BRADENTON RESERVE, LLC",bradentonreserve,
1510410,Bradenton Residential Investors LLC,bradentonresidentialinvestors,
1561448,Brader Christopher B,braderchristopherb,
1561448,BRADER CHRISTOPHER B,braderchristopherb,
811093,BRADESCO BAC FLORIDA INVESTMENTS CORP.,bradescobacfloridainvestments,
1532027,BRADESCO BRAZIL INFRASTRUCTURE EQUITIES FUND LP,bradescobrazilinfrastructureequitiesfund,
811093,BRADESCO INVESTMENTS INC.,bradescoinvestments,
1121643,BRADESCO SECURITIES INC /BD,bradescosecuritiesbd,
1121643,"BRADESCO SECURITIES, INC.",bradescosecurities,
1181376,BRADFIELD CAROLYN,bradfieldcarolyn,
1476958,"BRADFIELD PLACE, LP",bradfieldplace,
1544693,BRADFIELD RICHARD J.,bradfieldrichardj,
1544693,Bradfield Richard J.,bradfieldrichardj,
1544693,BRADFIELD RICHARD J.,bradfieldrichardj,
1544693,Bradfield Richard J.,bradfieldrichardj,
1134641,BRADFORD & BINGLEY PLC,bradfordbingley,
1087928,BRADFORD & MARZEC FIXED INCOME FUNDS LLC,bradfordmarzecfixedincomefunds,
1459497,BRADFORD & MARZEC FUNDS LLC,bradfordmarzecfunds,
1594025,"Bradford Allegheny Bakken I, LP",bradfordalleghenybakkeni,
1393551,BRADFORD BANCORP INC /MD,bradfordbancorpmd,
1393551,Bradford Bancorp Inc /MD,bradfordbancorpmd,
1393551,BRADFORD BANCORP INC /MD,bradfordbancorpmd,
1393551,Bradford Bancorp Inc /MD,bradfordbancorpmd,
1393551,BRADFORD BANCORP INC /MD,bradfordbancorpmd,
1393551,Bradford Bancorp Inc /MD,bradfordbancorpmd,
1213045,BRADFORD BINGLEY PLC,bradfordbingley,
1297455,Bradford C Larry,bradfordclarry,
1297455,BRADFORD C LARRY,bradfordclarry,
1297455,Bradford C Larry,bradfordclarry,
1297455,BRADFORD C LARRY,bradfordclarry,
1297455,Bradford C Larry,bradfordclarry,
1449930,Bradford Capital Corp.,bradfordcapital,
1449838,"Bradford Capital Financial Services, LP",bradfordcapitalfinancialservices,
1701095,"Bradford Capital Holdings, LP",bradfordcapital,
1133963,BRADFORD CAPITAL LLC,bradfordcapital,
1434759,BRADFORD CAPITAL PARTNERS,bradfordcapitalpartners,
852379,BRADFORD CAPITAL PARTNERS L P,bradfordcapitalpartnerslp,
1664063,Bradford Chad,bradfordchad,
1208601,BRADFORD CHARLES E,bradfordcharlese,
1192715,BRADFORD CRAIG A,bradfordcraiga,
1251360,BRADFORD DANA,bradforddana,
1528692,Bradford Darryl M.,bradforddarrylm,
1528692,BRADFORD DARRYL M.,bradforddarrylm,
1454627,BRADFORD DAVID ALLAN,bradforddavidallan,
1109255,BRADFORD DEBRA A,bradforddebraa,
1299677,BRADFORD DONALD,bradforddonald,
1205942,BRADFORD DOUGLAS K,bradforddouglask,
1325047,Bradford Drilling Associates XIX L P,bradforddrillingassociatesxixlp,
1238154,BRADFORD DRILLING ASSOCIATES XV LP,bradforddrillingassociatesxv,
1261830,BRADFORD DRILLING ASSOCIATES XVI LP,bradforddrillingassociatesxvi,
1290952,Bradford Drilling Associates XVII LP,bradforddrillingassociatesxvii,
1300639,Bradford Drilling Associates XVIII L P,bradforddrillingassociatesxviiilp,
1341668,BRADFORD DRILLING ASSOCIATES XX L P,bradforddrillingassociatesxxlp,
1368738,BRADFORD DRILLING ASSOCIATES XXI LP,bradforddrillingassociatesxxi,
1370041,BRADFORD DRILLING ASSOCIATES XXII L P,bradforddrillingassociatesxxiilp,
1413337,BRADFORD DRILLING ASSOCIATES XXIV L P,bradforddrillingassociatesxxivlp,
1488209,"Bradford Drilling Associates XXIX, L. P.",bradforddrillingassociatesxxixlp,
1488209,"BRADFORD DRILLING ASSOCIATES XXIX, L. P.",bradforddrillingassociatesxxixlp,
1429343,BRADFORD DRILLING ASSOCIATES XXV LP,bradforddrillingassociatesxxv,
1461262,"Bradford Drilling Associates XXVII, L.P.",bradforddrillingassociatesxxvii,
1473084,"BRADFORD DRILLING ASSOCIATES XXVIII, L.P.",bradforddrillingassociatesxxviii,
1514577,"Bradford Drilling Associates XXX, L. P.",bradforddrillingassociatesxxxlp,
1536548,"BRADFORD DRILLING ASSOCIATES XXXI, L.P.",bradforddrillingassociatesxxxi,
1558385,"BRADFORD DRILLING ASSOCIATES XXXII, L.P.",bradforddrillingassociatesxxxii,
1558385,"Bradford Drilling Associates XXXII, L.P.",bradforddrillingassociatesxxxii,
1583065,"Bradford Drilling Associates XXXIII, L.P.",bradforddrillingassociatesxxxiii,
1583066,"Bradford Drilling Associates XXXIV, L.P.",bradforddrillingassociatesxxxiv,
1126102,BRADFORD E EDWIN,bradfordeedwin,
1651694,Bradford Energy Opportunity Portfolio LP,bradfordenergyopportunityportfolio,
1444987,BRADFORD ENERGY PARTNERS II LP,bradfordenergypartnersii,
1257665,BRADFORD FREDERICK L,bradfordfrederickl,
841899,BRADFORD FUNDS INC,bradfordfunds,
1230975,BRADFORD GREGORY R,bradfordgregoryr,
1679365,"Bradford Health Holdings, LLC",bradfordhealth,
1679579,"Bradford Health Partners, LLC",bradfordhealthpartners,
1170117,BRADFORD INCOME PROPERTIES II LP,bradfordincomepropertiesii,
1377684,BRADFORD INCOME PROPERTIES III L P,bradfordincomepropertiesiiilp,
1693339,"BRADFORD INVESTORS, LLC",bradfordinvestors,
1343280,BRADFORD JAMES W,bradfordjamesw,
1343280,Bradford James W,bradfordjamesw,
1343280,BRADFORD JAMES W,bradfordjamesw,
1343280,Bradford James W,bradfordjamesw,
1343280,BRADFORD JAMES W,bradfordjamesw,
1343280,Bradford James W,bradfordjamesw,
1343280,BRADFORD JAMES W,bradfordjamesw,
1343280,Bradford James W,bradfordjamesw,
1504475,Bradford K Joanne,bradfordkjoanne,
1504475,BRADFORD K JOANNE,bradfordkjoanne,
1504475,Bradford K Joanne,bradfordkjoanne,
1504475,BRADFORD K JOANNE,bradfordkjoanne,
1504475,Bradford K Joanne,bradfordkjoanne,
1173030,BRADFORD LANCE K,bradfordlancek,
1603278,BRADFORD LARON,bradfordlaron,
1201736,BRADFORD LAWRENCE D,bradfordlawrenced,
1412898,BRADFORD LINWOOD E JR,bradfordlinwoodejr,
1193887,BRADFORD MARK D,bradfordmarkd,
1199638,BRADFORD MARTINA L,bradfordmartinal,
1206313,BRADFORD NEIL,bradfordneil,
1372347,BRADFORD NETWORKS INC.,bradfordnetworks,
1372347,Bradford Networks Inc.,bradfordnetworks,
1372347,BRADFORD NETWORKS INC.,bradfordnetworks,
1372347,Bradford Networks Inc.,bradfordnetworks,
1313325,BRADFORD PATRICIA A,bradfordpatriciaa,
1239526,BRADFORD PETER J L,bradfordpeterjl,
1504155,"BRADFORD PLAZA CAPITAL VENTURE, LLC",bradfordplazacapitalventure,
1635723,"Bradford Pointe Sponsor, LLC",bradfordpointesponsor,
1280392,BRADFORD PRESTON B,bradfordprestonb,
719998,BRADFORD SECURITIES LTD /BD,bradfordsecuritiesbd,
1508861,"Bradford Sponsor, LLC",bradfordsponsor,
1434688,Bradford Steven M,bradfordstevenm,
1434688,BRADFORD STEVEN M,bradfordstevenm,
1434688,Bradford Steven M,bradfordstevenm,
1625580,"Bradford Tolson Partners, LP",bradfordtolsonpartners,
1278024,BRADFORD VENTURES PARTNERS LP,bradfordventurespartners,
1231080,BRADFORD WESLEY G,bradfordwesleyg,
1306194,BRADFORD WILLIAMSON Z III,bradfordwilliamsonziii,
1306194,Bradford Williamson Z III,bradfordwilliamsonziii,
1306194,BRADFORD WILLIAMSON Z III,bradfordwilliamsonziii,
1306194,Bradford Williamson Z III,bradfordwilliamsonziii,
1306194,BRADFORD WILLIAMSON Z III,bradfordwilliamsonziii,
1473447,Bradford Wine Adventures,bradfordwineadventures,
1625557,Bradford Zachary,bradfordzachary,
1635787,"Bradford's GP, LLC",bradfordsgp,
1687536,"BradfordGA Holdings, LLC",bradfordga,
1370526,BRADHAM DAVID MCNEELY,bradhamdavidmcneely,
1370526,Bradham David McNeely,bradhamdavidmcneely,
1493049,"Bradhurst Specialty Pharmacy, Inc.",bradhurstspecialtypharmacy,
1610197,Bradie Stuart,bradiestuart,
1186635,BRADING STEVEN JOSEPH,bradingstevenjoseph,
1643216,Bradken Limited/ADR,bradkenlimitedadr,
1302290,BRADKEN LTD,bradken,
1103761,BRADLE MICHAEL R,bradlemichaelr,
887124,BRADLEES INC,bradlees,
887147,BRADLEES INC,bradlees,
887356,BRADLEES INC,bradlees,
887356,BRADLEES INC,bradlees,
887356,BRADLEES INC,bradlees,
1073116,BRADLEES STORES INC,bradleesstores,
1532742,"BRADLEY & MIKEL'S RESTAURANTS, LLC",bradleymikelsrestaurants,
1540865,Bradley Adam,bradleyadam,
1058786,BRADLEY ALEC CIGAR CORP/FL,bradleyaleccigarcorpfl,
1648506,Bradley Allan,bradleyallan,
1106666,BRADLEY B COLEMAN,bradleybcoleman,
1106795,BRADLEY BILL C,bradleybillc,
1101237,BRADLEY BILLIMAC C /FA,bradleybillimaccfa,
1326239,Bradley Bobby A,bradleybobbya,
1326239,BRADLEY BOBBY A,bradleybobbya,
1326239,Bradley Bobby A,bradleybobbya,
1326239,BRADLEY BOBBY A,bradleybobbya,
1326239,Bradley Bobby A,bradleybobbya,
1299478,Bradley Brian,bradleybrian,
1422675,BRADLEY BRIAN S,bradleybrians,
1341775,BRADLEY C ALLEN JR,bradleycallenjr,
1396723,BRADLEY CATHERINE E,bradleycatherinee,
1280197,BRADLEY CHARLES E SR FAMILY L P,bradleycharlesesrfamilylp,
1419024,BRADLEY DANIEL R,bradleydanielr,
1478505,BRADLEY DAVID A.,bradleydavida,
1478505,Bradley David A.,bradleydavida,
1478505,BRADLEY DAVID A.,bradleydavida,
1478505,Bradley David A.,bradleydavida,
1106734,BRADLEY DAVID G,bradleydavidg,
1195965,BRADLEY DAVID M,bradleydavidm,
1272074,BRADLEY DAVID R,bradleydavidr,
1229099,BRADLEY DAVID R JR,bradleydavidrjr,
1098823,BRADLEY DIANE,bradleydiane,
1193645,BRADLEY DONALD D,bradleydonaldd,
1462364,Bradley Dorothy M.,bradleydorothym,
1462364,BRADLEY DOROTHY M.,bradleydorothym,
1462364,Bradley Dorothy M.,bradleydorothym,
1462364,BRADLEY DOROTHY M.,bradleydorothym,
1462364,Bradley Dorothy M.,bradleydorothym,
1462364,BRADLEY DOROTHY M.,bradleydorothym,
1462364,Bradley Dorothy M.,bradleydorothym,
1414441,Bradley Earl O III,bradleyearloiii,
1414441,BRADLEY EARL O III,bradleyearloiii,
1414441,Bradley Earl O III,bradleyearloiii,
1414441,BRADLEY EARL O III,bradleyearloiii,
1414441,Bradley Earl O III,bradleyearloiii,
1414441,BRADLEY EARL O III,bradleyearloiii,
1388632,BRADLEY EDWARD C,bradleyedwardc,
1068021,BRADLEY EDWARD F,bradleyedwardf,
1453070,BRADLEY EDWARD F,bradleyedwardf,
1312003,BRADLEY ENERGY LLC,bradleyenergy,
1312003,Bradley Energy LLC,bradleyenergy,
1539319,BRADLEY FAETH,bradleyfaeth,
1539319,Bradley Faeth,bradleyfaeth,
1415515,Bradley Fluegel M,bradleyfluegelm,
